PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,,pts_diff,fg_pct_diff,ft_pct_diff,fg3_pct_diff,ast_diff,reb_diff
111,0.518,0.632,0.433,28,47,1610612761,108,0.494,0.909,0.286,25,28,1,,3,0.024,-0.277,0.147,3,19
98,0.42,0.658,0.455,22,47,1610612744,100,0.396,0.677,0.292,18,54,0,,-2,0.024,-0.019,0.163,4,-7
95,0.486,0.789,0.727,23,41,1610612738,96,0.436,0.786,0.333,22,34,0,,-1,0.05,0.003,0.394,1,7
120,0.56,0.718,0.364,24,37,1610612748,99,0.468,0.8,0.263,21,37,1,,21,0.092,-0.082,0.101,3,0
124,0.526,0.879,0.448,23,41,1610612764,118,0.495,0.778,0.526,24,39,1,,6,0.031,0.101,-0.078,-1,2
87,0.472,0.762,0.231,16,37,1610612737,94,0.45,0.8,0.462,20,37,0,,-7,0.022,-0.038,-0.231,-4,0
109,0.484,0.72,0.167,20,57,1610612743,81,0.354,0.769,0.25,8,38,1,,28,0.13,-0.049,-0.083,12,19
97,0.508,0.707,0.5,23,42,1610612742,95,0.452,0.588,0.409,26,38,1,,2,0.056,0.119,0.091,-3,4
89,0.4,0.793,0.273,22,45,1610612740,98,0.463,0.8,0.533,22,39,0,,-9,-0.063,-0.007,-0.26,0,6
115,0.512,0.676,0.545,19,48,1610612744,123,0.511,0.652,0.516,27,42,0,,-8,0.001,0.024,0.029,-8,6
105,0.475,0.564,0.25,20,52,1610612766,92,0.411,0.65,0.238,18,50,1,,13,0.064,-0.086,0.012,2,2
107,0.506,0.75,0.471,31,42,1610612747,94,0.422,0.875,0.333,21,37,1,,13,0.084,-0.125,0.138,10,5
98,0.554,0.605,0.375,17,35,1610612745,91,0.439,0.636,0.278,19,39,1,,7,0.115,-0.031,0.097,-2,-4
83,0.415,0.722,0.143,24,36,1610612755,78,0.391,0.724,0.2,13,47,1,,5,0.024,-0.002,-0.057,11,-11
111,0.448,0.8,0.357,13,44,1610612742,107,0.417,0.895,0.158,14,46,1,,4,0.031,-0.095,0.199,-1,-2
101,0.489,0.692,0.125,27,48,1610612763,88,0.432,0.813,0.294,15,39,1,,13,0.057,-0.121,-0.169,12,9
99,0.38,0.878,0.214,21,46,1610612750,93,0.386,0.625,0.417,25,49,1,,6,-0.006,0.253,-0.203,-4,-3
99,0.474,0.85,0.571,28,44,1610612740,71,0.329,0.69,0.059,14,45,1,,28,0.145,0.16,0.512,14,-1
113,0.489,0.885,0.235,22,52,1610612746,94,0.412,0.792,0.455,15,41,1,,19,0.077,0.093,-0.22,7,11
87,0.452,0.593,0.25,21,38,1610612758,84,0.444,0.722,0.368,18,36,1,,3,0.008,-0.129,-0.118,3,2
93,0.479,0.667,0.417,18,39,1610612751,98,0.494,0.682,0.385,18,33,0,,-5,-0.015,-0.015,0.032,0,6
111,0.444,0.69,0.379,22,40,1610612764,114,0.448,0.8,0.267,15,53,0,,-3,-0.004,-0.11,0.112,7,-13
105,0.481,0.786,0.333,26,52,1610612744,82,0.333,0.714,0.182,11,40,1,,23,0.148,0.072,0.151,15,12
79,0.424,0.743,0.333,16,38,1610612737,82,0.351,0.786,0.375,14,45,0,,-3,0.073,-0.043,-0.042,2,-7
94,0.443,0.778,0.435,21,46,1610612742,100,0.432,0.833,0.4,15,47,0,,-6,0.011,-0.055,0.035,6,-1
98,0.487,0.696,0.444,29,36,1610612752,86,0.45,0.571,0.4,22,41,1,,12,0.037,0.125,0.044,7,-5
110,0.494,0.88,0.471,27,38,1610612747,103,0.431,0.875,0.273,19,35,1,,7,0.063,0.005,0.198,8,3
89,0.405,0.8,0.208,17,51,1610612761,95,0.391,0.923,0.524,21,47,0,,-6,0.014,-0.123,-0.316,-4,4
93,0.391,0.85,0.267,17,45,1610612754,105,0.461,0.7,0.36,25,51,0,,-12,-0.07,0.15,-0.093,-8,-6
86,0.457,0.615,0.308,20,37,1610612739,97,0.466,0.697,0.3,15,42,0,,-11,-0.009,-0.082,0.008,5,-5
128,0.516,0.792,0.542,30,40,1610612753,110,0.56,0.667,0.5,20,37,1,,18,-0.044,0.125,0.042,10,3
127,0.533,0.905,0.417,33,38,1610612758,111,0.453,0.647,0.176,12,55,1,,16,0.08,0.258,0.241,21,-17
101,0.544,0.741,0.538,24,34,1610612751,106,0.537,0.656,0.5,28,32,0,,-5,0.007,0.085,0.038,-4,2
101,0.471,0.75,0.533,21,50,1610612743,90,0.391,0.581,0.182,16,40,1,,11,0.08,0.169,0.351,5,10
116,0.573,0.833,0.438,29,41,1610612755,101,0.473,0.5,0.5,26,37,1,,15,0.1,0.333,-0.062,3,4
83,0.418,0.708,0,15,39,1610612759,95,0.5,0.8,0.412,22,39,0,,-12,-0.082,-0.092,-0.412,-7,0
107,0.47,0.84,0.381,19,40,1610612749,111,0.475,0.732,0.357,22,42,0,,-4,-0.005,0.108,0.024,-3,-2
114,0.408,0.75,0.222,28,46,1610612747,134,0.583,0.804,0.52,29,48,0,,-20,-0.175,-0.054,-0.298,-1,-2
82,0.392,0.696,0.2,15,52,1610612744,108,0.477,0.63,0.3,21,34,0,,-26,-0.085,0.066,-0.1,-6,18
105,0.493,0.821,0.381,17,41,1610612761,99,0.45,0.826,0.421,19,40,1,,6,0.043,-0.005,-0.04,-2,1
112,0.506,0.824,0.316,26,45,1610612741,91,0.4,0.6,0.3,25,47,1,,21,0.106,0.224,0.016,1,-2
98,0.443,0.733,0.333,17,43,1610612756,100,0.434,0.793,0.238,17,42,0,,-2,0.009,-0.06,0.095,0,1
101,0.47,0.667,0.333,21,39,1610612757,92,0.421,0.87,0.444,13,34,1,,9,0.049,-0.203,-0.111,8,5
125,0.558,0.75,0.533,33,35,1610612760,108,0.448,0.794,0.333,20,48,1,,17,0.11,-0.044,0.2,13,-13
88,0.434,0.75,0.235,19,36,1610612753,95,0.472,0.826,0.267,19,43,0,,-7,-0.038,-0.076,-0.032,0,-7
102,0.522,0.651,0.4,20,43,1610612751,75,0.352,0.594,0.286,15,34,1,,27,0.17,0.057,0.114,5,9
100,0.435,0.762,0.182,18,46,1610612744,106,0.471,0.667,0.276,20,47,0,,-6,-0.036,0.095,-0.094,-2,-1
104,0.508,0.705,0.28,14,28,1610612738,102,0.533,0.692,0.25,17,41,1,,2,-0.025,0.013,0.03,-3,-13
105,0.473,0.789,0.313,22,39,1610612765,95,0.486,0.576,0.308,21,32,1,,10,-0.013,0.213,0.005,1,7
106,0.456,0.897,0.471,23,51,1610612741,78,0.348,0.688,0.25,20,38,1,,28,0.108,0.209,0.221,3,13
109,0.449,0.955,0.364,26,42,1610612757,90,0.443,0.71,0.316,19,41,1,,19,0.006,0.245,0.048,7,1
100,0.438,0.6,0.476,23,60,1610612760,84,0.31,0.806,0.273,14,38,1,,16,0.128,-0.206,0.203,9,22
117,0.579,0.643,0.478,29,35,1610612762,97,0.47,0.773,0.222,20,31,1,,20,0.109,-0.13,0.256,9,4
87,0.466,0.789,0.3,23,39,1610612748,91,0.408,0.793,0.545,23,29,0,,-4,0.058,-0.004,-0.245,0,10
82,0.419,0.75,0.333,18,44,1610612740,100,0.488,1,0.391,25,33,0,,-18,-0.069,-0.25,-0.058,-7,11
105,0.523,0.625,0.417,27,44,1610612737,96,0.476,0.609,0.154,21,38,1,,9,0.047,0.016,0.263,6,6
105,0.393,0.6,0.429,22,40,1610612756,115,0.623,0.655,0.526,28,48,0,,-10,-0.23,-0.055,-0.097,-6,-8
108,0.476,0.7,0.25,19,46,1610612763,105,0.464,0.87,0.368,22,40,1,,3,0.012,-0.17,-0.118,-3,6
115,0.489,0.581,0.423,32,51,1610612752,83,0.381,0.714,0.308,20,46,1,,32,0.108,-0.133,0.115,12,5
73,0.394,0.722,0.286,19,40,1610612741,92,0.435,0.591,0.313,21,42,0,,-19,-0.041,0.131,-0.027,-2,-2
110,0.469,0.88,0.522,26,35,1610612754,101,0.439,0.826,0.345,23,47,1,,9,0.03,0.054,0.177,3,-12
92,0.507,0.789,0.375,19,43,1610612757,88,0.451,0.864,0.313,20,30,1,,4,0.056,-0.075,0.062,-1,13
92,0.493,0.944,0.357,29,40,1610612748,91,0.473,0.571,0.278,18,33,1,,1,0.02,0.373,0.079,11,7
70,0.298,0.692,0.182,21,51,1610612753,95,0.41,0.8,0.318,20,49,0,,-25,-0.112,-0.108,-0.136,1,2
123,0.455,0.818,0.261,24,47,1610612760,126,0.475,0.839,0.375,23,43,0,,-3,-0.02,-0.021,-0.114,1,4
99,0.417,0.839,0.214,21,48,1610612762,94,0.405,0.846,0.333,23,44,1,,5,0.012,-0.007,-0.119,-2,4
118,0.505,0.688,0.625,20,38,1610612740,120,0.5,0.826,0.45,23,49,0,,-2,0.005,-0.138,0.175,-3,-11
90,0.486,0.688,0.563,20,40,1610612745,84,0.507,0.667,0.25,17,31,1,,6,-0.021,0.021,0.313,3,9
89,0.419,0.741,0.389,13,36,1610612764,105,0.519,0.731,0.375,20,40,0,,-16,-0.1,0.01,0.014,-7,-4
123,0.477,0.739,0.438,18,46,1610612752,118,0.4,0.805,0.294,16,53,1,,5,0.077,-0.066,0.144,2,-7
103,0.385,0.75,0.375,20,45,1610612765,91,0.434,0.815,0.214,19,48,1,,12,-0.049,-0.065,0.161,1,-3
122,0.5,0.781,0.368,28,52,1610612746,105,0.412,0.767,0.414,28,43,1,,17,0.088,0.014,-0.046,0,9
112,0.506,0.741,0.417,29,40,1610612741,102,0.424,0.792,0.313,16,47,1,,10,0.082,-0.051,0.104,13,-7
105,0.521,0.733,0.438,20,41,1610612759,92,0.4,0.786,0.4,17,38,1,,13,0.121,-0.053,0.038,3,3
88,0.385,0.917,0.318,19,50,1610612762,92,0.429,0.793,0.273,23,46,0,,-4,-0.044,0.124,0.045,-4,4
103,0.486,0.867,0.278,23,40,1610612754,90,0.393,0.842,0.364,18,38,1,,13,0.093,0.025,-0.086,5,2
117,0.597,0.815,0.5,29,38,1610612766,109,0.494,0.704,0.5,19,29,1,,8,0.103,0.111,0,10,9
116,0.455,0.864,0.438,25,50,1610612753,117,0.477,0.774,0.367,30,42,0,,-1,-0.022,0.09,0.071,-5,8
91,0.465,0.71,0.25,21,42,1610612751,69,0.333,0.531,0.286,14,42,1,,22,0.132,0.179,-0.036,7,0
95,0.386,0.727,0.269,15,34,1610612760,104,0.493,0.8,0.526,23,52,0,,-9,-0.107,-0.073,-0.257,-8,-18
102,0.465,0.7,0.571,27,45,1610612763,99,0.476,0.789,0.333,24,43,1,,3,-0.011,-0.089,0.238,3,2
95,0.479,0.636,0.55,20,35,1610612755,76,0.4,0.706,0.364,15,41,1,,19,0.079,-0.07,0.186,5,-6
108,0.532,0.727,0.5,19,41,1610612758,103,0.5,1,0.44,26,26,1,,5,0.032,-0.273,0.06,-7,15
90,0.353,0.59,0.35,18,43,1610612747,93,0.444,0.75,0.471,14,48,0,,-3,-0.091,-0.16,-0.121,4,-5
110,0.525,0.862,0.077,25,46,1610612757,93,0.39,0.694,0.211,22,37,1,,17,0.135,0.168,-0.134,3,9
84,0.365,0.81,0.25,21,46,1610612752,81,0.346,0.727,0.077,14,59,1,,3,0.019,0.083,0.173,7,-13
104,0.411,0.619,0.382,24,44,1610612765,111,0.53,0.68,0.462,30,45,0,,-7,-0.119,-0.061,-0.08,-6,-1
91,0.43,0.727,0.467,22,47,1610612748,76,0.385,0.682,0.143,17,38,1,,15,0.045,0.045,0.324,5,9
103,0.463,0.773,0.4,24,58,1610612760,76,0.344,0.571,0.2,16,44,1,,27,0.119,0.202,0.2,8,14
86,0.349,0.769,0.32,16,47,1610612738,101,0.425,0.75,0.286,17,42,0,,-15,-0.076,0.019,0.034,-1,5
105,0.5,0.829,0.091,19,44,1610612745,99,0.47,0.708,0.211,17,36,1,,6,0.03,0.121,-0.12,2,8
99,0.446,0.704,0.316,25,47,1610612755,84,0.402,0.722,0.5,21,47,1,,15,0.044,-0.018,-0.184,4,0
107,0.44,0.933,0.481,29,40,1610612747,92,0.439,0.857,0.125,15,50,1,,15,0.001,0.076,0.356,14,-10
113,0.562,0.8,0.368,23,38,1610612752,102,0.465,0.727,0.375,19,36,1,,11,0.097,0.073,-0.007,4,2
102,0.548,0.727,0.4,22,43,1610612765,94,0.44,0.75,0.5,22,36,1,,8,0.108,-0.023,-0.1,0,7
82,0.408,0.762,0.286,21,45,1610612740,84,0.421,0.9,0.647,16,39,0,,-2,-0.013,-0.138,-0.361,5,6
122,0.55,0.667,0.545,24,46,1610612739,100,0.419,0.553,0.368,18,45,1,,22,0.131,0.114,0.177,6,1
117,0.5,0.838,0.364,29,41,1610612758,93,0.449,0.737,0.474,16,32,1,,24,0.051,0.101,-0.11,13,9
90,0.39,0.771,0.15,21,41,1610612764,101,0.432,0.8,0.294,26,53,0,,-11,-0.042,-0.029,-0.144,-5,-12
72,0.373,0.765,0.188,11,39,1610612748,75,0.438,0.556,0.24,21,43,0,,-3,-0.065,0.209,-0.052,-10,-4
72,0.405,0.667,0.133,21,41,1610612740,93,0.474,0.692,0.5,21,42,0,,-21,-0.069,-0.025,-0.367,0,-1
82,0.397,0.933,0.429,19,34,1610612745,85,0.433,0.852,0.286,18,47,0,,-3,-0.036,0.081,0.143,1,-13
113,0.557,0.871,0.4,22,42,1610612749,88,0.415,0.667,0.167,17,39,1,,25,0.142,0.204,0.233,5,3
103,0.43,0.897,0.333,21,47,1610612765,107,0.432,0.697,0.348,27,49,0,,-4,-0.002,0.2,-0.015,-6,-2
95,0.455,0.852,0.2,16,39,1610612739,103,0.506,0.593,0.231,17,43,0,,-8,-0.051,0.259,-0.031,-1,-4
96,0.471,0.421,0.421,25,43,1610612756,106,0.479,0.8,0.414,29,42,0,,-10,-0.008,-0.379,0.007,-4,1
106,0.438,0.542,0.3,31,52,1610612743,113,0.439,0.853,0.387,23,48,0,,-7,-0.001,-0.311,-0.087,8,4
101,0.446,0.811,0.357,19,34,1610612738,112,0.456,0.857,0.526,27,49,0,,-11,-0.01,-0.046,-0.169,-8,-15
71,0.333,0.632,0.238,18,38,1610612761,101,0.547,0.9,0.5,36,44,0,,-30,-0.214,-0.268,-0.262,-18,-6
118,0.533,0.833,0.556,34,43,1610612763,94,0.471,0.667,0.471,19,38,1,,24,0.062,0.166,0.085,15,5
100,0.405,0.85,0.4,12,38,1610612750,93,0.439,0.75,0.214,15,43,1,,7,-0.034,0.1,0.186,-3,-5
91,0.5,0.56,0.583,28,41,1610612742,82,0.354,0.952,0.25,13,45,1,,9,0.146,-0.392,0.333,15,-4
103,0.455,0.696,0.333,22,40,1610612761,105,0.459,0.757,0.5,25,45,0,,-2,-0.004,-0.061,-0.167,-3,-5
96,0.451,0.614,0.357,19,52,1610612754,87,0.425,0.65,0.3,17,39,1,,9,0.026,-0.036,0.057,2,13
106,0.603,0.72,0.6,30,39,1610612737,83,0.429,0.72,0.455,17,29,1,,23,0.174,0,0.145,13,10
102,0.443,0.758,0.368,22,43,1610612753,112,0.471,0.821,0.31,24,40,0,,-10,-0.028,-0.063,0.058,-2,3
101,0.489,0.786,0.267,20,48,1610612756,106,0.438,0.867,0.455,22,43,0,,-5,0.051,-0.081,-0.188,-2,5
92,0.383,0.742,0.35,19,44,1610612743,118,0.511,0.842,0.48,32,43,0,,-26,-0.128,-0.1,-0.13,-13,1
103,0.483,0.667,0.412,27,53,1610612746,79,0.351,0.857,0.231,12,33,1,,24,0.132,-0.19,0.181,15,20
85,0.432,0.647,0.267,18,37,1610612759,97,0.519,0.722,0.267,19,42,0,,-12,-0.087,-0.075,0,-1,-5
104,0.434,0.923,0.308,24,50,1610612749,88,0.381,0.833,0.222,16,42,1,,16,0.053,0.09,0.086,8,8
110,0.512,0.833,0.462,24,43,1610612763,98,0.416,0.708,0.333,19,44,1,,12,0.096,0.125,0.129,5,-1
107,0.474,0.732,0.278,28,51,1610612750,93,0.389,0.786,0.381,19,44,1,,14,0.085,-0.054,-0.103,9,7
91,0.4,0.943,0.167,7,41,1610612739,93,0.38,0.727,0.28,14,49,0,,-2,0.02,0.216,-0.113,-7,-8
101,0.471,0.655,0.154,19,38,1610612762,103,0.488,0.667,0.125,32,44,0,,-2,-0.017,-0.012,0.029,-13,-6
87,0.389,0.844,0.182,23,39,1610612764,85,0.397,0.846,0.278,16,37,1,,2,-0.008,-0.002,-0.096,7,2
97,0.459,0.667,0.111,28,47,1610612765,93,0.444,0.767,0.333,17,36,1,,4,0.015,-0.1,-0.222,11,11
115,0.494,0.533,0.44,23,38,1610612742,120,0.5,0.867,0.417,25,49,0,,-5,-0.006,-0.334,0.023,-2,-11
96,0.382,0.846,0.3,17,41,1610612753,105,0.5,0.773,0.387,25,51,0,,-9,-0.118,0.073,-0.087,-8,-10
94,0.458,0.719,0.455,18,45,1610612766,63,0.307,0.739,0,16,46,1,,31,0.151,-0.02,0.455,2,-1
105,0.456,0.826,0.25,22,56,1610612756,96,0.407,0.882,0.407,21,40,1,,9,0.049,-0.056,-0.157,1,16
89,0.386,0.792,0.316,22,40,1610612746,104,0.41,0.8,0.533,18,53,0,,-15,-0.024,-0.008,-0.217,4,-13
119,0.645,0.636,0.368,32,38,1610612743,93,0.459,0.75,0.368,23,27,1,,26,0.186,-0.114,0,9,11
88,0.479,0.619,0.269,21,42,1610612748,78,0.431,0.571,0.308,20,33,1,,10,0.048,0.048,-0.039,1,9
98,0.459,0.895,0.25,18,45,1610612763,105,0.376,0.781,0.4,18,53,0,,-7,0.083,0.114,-0.15,0,-8
103,0.459,0.85,0.167,24,43,1610612739,101,0.435,0.655,0.4,20,47,1,,2,0.024,0.195,-0.233,4,-4
93,0.407,0.75,0.333,23,45,1610612740,90,0.391,0.864,0.25,16,50,1,,3,0.016,-0.114,0.083,7,-5
83,0.366,0.679,0.267,11,51,1610612756,115,0.5,0.762,0.375,31,45,0,,-32,-0.134,-0.083,-0.108,-20,6
87,0.436,0.75,0.235,28,45,1610612737,82,0.382,0.719,0.389,15,35,1,,5,0.054,0.031,-0.154,13,10
119,0.527,0.586,0.429,22,49,1610612743,112,0.5,0.625,0.375,20,40,1,,7,0.027,-0.039,0.054,2,9
112,0.603,0.688,0.467,31,45,1610612761,85,0.416,0.722,0.471,21,32,1,,27,0.187,-0.034,-0.004,10,13
103,0.494,0.72,0.385,26,42,1610612753,111,0.479,0.705,0.417,21,40,0,,-8,0.015,0.015,-0.032,5,2
91,0.357,0.853,0.222,16,44,1610612746,97,0.456,0.667,0.45,23,42,0,,-6,-0.099,0.186,-0.228,-7,2
89,0.407,0.588,0.429,25,55,1610612759,81,0.464,0.609,0.375,14,28,1,,8,-0.057,-0.021,0.054,11,27
104,0.449,0.784,0.294,16,41,1610612760,98,0.481,0.778,0.381,19,42,1,,6,-0.032,0.006,-0.087,-3,-1
104,0.473,0.889,0.333,27,45,1610612740,118,0.472,0.909,0.56,29,43,0,,-14,0.001,-0.02,-0.227,-2,2
104,0.429,0.692,0.333,22,43,1610612739,108,0.471,0.68,0.375,30,47,0,,-4,-0.042,0.012,-0.042,-8,-4
107,0.468,0.964,0.444,23,43,1610612745,98,0.42,0.905,0.238,20,38,1,,9,0.048,0.059,0.206,3,5
95,0.367,0.792,0.4,17,42,1610612738,98,0.442,0.857,0.462,21,42,0,,-3,-0.075,-0.065,-0.062,-4,0
115,0.461,0.765,0.389,25,48,1610612760,101,0.47,0.818,0.385,25,47,1,,14,-0.009,-0.053,0.004,0,1
97,0.477,0.769,0.357,18,34,1610612750,93,0.448,0.6,0.529,14,41,1,,4,0.029,0.169,-0.172,4,-7
88,0.44,0.769,0.167,19,40,1610612766,90,0.464,0.818,0.444,19,40,0,,-2,-0.024,-0.049,-0.277,0,0
92,0.457,0.667,0.286,26,37,1610612737,91,0.458,0.808,0.4,15,41,1,,1,-0.001,-0.141,-0.114,11,-4
88,0.367,0.75,0.222,18,54,1610612740,93,0.384,0.731,0.333,22,53,0,,-5,-0.017,0.019,-0.111,-4,1
103,0.449,0.72,0.238,18,40,1610612739,92,0.443,0.75,0.313,19,51,1,,11,0.006,-0.03,-0.075,-1,-11
119,0.558,0.811,0.2,29,40,1610612762,109,0.488,0.722,0.214,25,32,1,,10,0.07,0.089,-0.014,4,8
88,0.395,0.656,0.2,15,44,1610612751,93,0.412,0.76,0.471,24,47,0,,-5,-0.017,-0.104,-0.271,-9,-3
82,0.348,0.7,0.261,15,50,1610612753,94,0.429,0.857,0.333,21,46,0,,-12,-0.081,-0.157,-0.072,-6,4
111,0.485,0.725,0.37,20,37,1610612754,121,0.528,0.852,0.222,23,40,0,,-10,-0.043,-0.127,0.148,-3,-3
78,0.329,0.821,0.313,16,47,1610612741,72,0.351,0.765,0.238,19,45,1,,6,-0.022,0.056,0.075,-3,2
89,0.396,0.733,0.273,23,47,1610612757,80,0.408,0.941,0.2,11,44,1,,9,-0.012,-0.208,0.073,12,3
123,0.652,0.897,0.5,29,31,1610612758,102,0.5,0.906,0.429,14,27,1,,21,0.152,-0.009,0.071,15,4
133,0.63,0.679,0.75,36,38,1610612744,110,0.506,0.708,0.419,23,30,1,,23,0.124,-0.029,0.331,13,8
102,0.487,0.512,0.375,20,41,1610612749,99,0.483,0.714,0.385,20,44,1,,3,0.004,-0.202,-0.01,0,-3
92,0.403,0.667,0.444,16,34,1610612765,116,0.589,0.767,0.467,22,42,0,,-24,-0.186,-0.1,-0.023,-6,-8
87,0.398,0.667,0.467,22,50,1610612748,85,0.375,0.308,0.563,22,55,1,,2,0.023,0.359,-0.096,0,-5
69,0.368,0.722,0.3,19,34,1610612761,106,0.506,0.938,0.591,28,37,0,,-37,-0.138,-0.216,-0.291,-9,-3
101,0.456,0.806,0.267,20,52,1610612742,94,0.438,0.8,0.167,14,38,1,,7,0.018,0.006,0.1,6,14
110,0.469,0.71,0.545,18,39,1610612752,106,0.462,0.609,0.533,20,43,1,,4,0.007,0.101,0.012,-2,-4
103,0.481,0.667,0.333,20,46,1610612764,83,0.35,0.771,0,11,45,1,,20,0.131,-0.104,0.333,9,1
113,0.564,0.875,0.44,21,40,1610612757,93,0.482,0.7,0.462,23,30,1,,20,0.082,0.175,-0.022,-2,10
91,0.398,0.737,0.318,23,40,1610612743,99,0.466,0.737,0.214,21,49,0,,-8,-0.068,0,0.104,2,-9
85,0.384,0.632,0.292,18,36,1610612755,96,0.422,0.735,0.091,18,55,0,,-11,-0.038,-0.103,0.201,0,-19
96,0.413,0.88,0.444,24,50,1610612758,80,0.387,0.769,0.167,15,35,1,,16,0.026,0.111,0.277,9,15
98,0.425,0.682,0.321,20,34,1610612747,119,0.565,0.75,0.615,24,54,0,,-21,-0.14,-0.068,-0.294,-4,-20
120,0.482,0.861,0.389,28,53,1610612744,114,0.468,0.76,0.25,23,36,1,,6,0.014,0.101,0.139,5,17
80,0.44,0.6,0.385,15,40,1610612765,91,0.388,0.767,0.316,19,44,0,,-11,0.052,-0.167,0.069,-4,-4
95,0.444,0.69,0.214,24,44,1610612745,106,0.487,0.767,0.313,19,41,0,,-11,-0.043,-0.077,-0.099,5,3
99,0.414,0.8,0.385,24,50,1610612756,106,0.5,0.647,0.333,31,44,0,,-7,-0.086,0.153,0.052,-7,6
106,0.482,0.882,0.563,23,37,1610612755,97,0.463,0.609,0.412,22,46,1,,9,0.019,0.273,0.151,1,-9
102,0.438,0.743,0.545,15,42,1610612749,83,0.379,0.591,0.235,16,48,1,,19,0.059,0.152,0.31,-1,-6
119,0.413,0.833,0.448,20,56,1610612764,110,0.364,0.711,0.3,15,56,1,,9,0.049,0.122,0.148,5,0
112,0.402,0.902,0.375,24,48,1610612741,103,0.396,0.731,0.348,23,45,1,,9,0.006,0.171,0.027,1,3
74,0.364,0.6,0.25,13,47,1610612742,92,0.478,0.85,0.5,23,36,0,,-18,-0.114,-0.25,-0.25,-10,11
101,0.475,0.75,0.435,21,42,1610612759,104,0.437,0.727,0.522,23,42,0,,-3,0.038,0.023,-0.087,-2,0
104,0.506,0.762,0.476,23,44,1610612758,90,0.444,0.833,0.3,21,34,1,,14,0.062,-0.071,0.176,2,10
120,0.462,0.714,0.407,31,50,1610612760,103,0.417,0.593,0.412,27,52,1,,17,0.045,0.121,-0.005,4,-2
106,0.471,0.692,0.25,21,40,1610612757,97,0.5,0.765,0.462,15,40,1,,9,-0.029,-0.073,-0.212,6,0
93,0.421,0.6,0.25,18,37,1610612745,95,0.459,0.677,0.273,23,49,0,,-2,-0.038,-0.077,-0.023,-5,-12
96,0.416,0.684,0.261,19,37,1610612762,117,0.456,0.833,0.455,24,56,0,,-21,-0.04,-0.149,-0.194,-5,-19
111,0.471,0.759,0.5,31,43,1610612739,78,0.412,0.576,0.188,16,41,1,,33,0.059,0.183,0.312,15,2
99,0.513,0.714,0.6,20,42,1610612759,90,0.432,0.867,0.318,25,32,1,,9,0.081,-0.153,0.282,-5,10
83,0.415,0.59,0.261,18,44,1610612755,91,0.402,0.864,0.333,20,36,0,,-8,0.013,-0.274,-0.072,-2,8
97,0.494,0.684,0.421,24,38,1610612749,81,0.433,0.621,0.455,18,32,1,,16,0.061,0.063,-0.034,6,6
116,0.477,0.885,0.36,26,47,1610612743,113,0.447,0.618,0.167,12,49,1,,3,0.03,0.267,0.193,14,-2
103,0.515,0.771,0.462,16,43,1610612755,90,0.397,0.703,0.286,16,34,1,,13,0.118,0.068,0.176,0,9
104,0.472,0.526,0.667,30,46,1610612764,85,0.398,0.565,0.375,19,48,1,,19,0.074,-0.039,0.292,11,-2
96,0.449,0.645,0.5,21,42,1610612745,90,0.451,0.667,0.5,18,44,1,,6,-0.002,-0.022,0,3,-2
98,0.397,0.762,0.2,18,41,1610612737,107,0.447,0.868,0.4,16,43,0,,-9,-0.05,-0.106,-0.2,2,-2
109,0.453,0.675,0.444,16,44,1610612760,107,0.512,0.857,0.25,19,37,1,,2,-0.059,-0.182,0.194,-3,7
92,0.47,0.69,0.143,23,37,1610612758,90,0.387,0.697,0.429,18,37,1,,2,0.083,-0.007,-0.286,5,0
82,0.412,0.857,0.471,18,38,1610612738,71,0.329,0.778,0.19,20,38,1,,11,0.083,0.079,0.281,-2,0
87,0.467,0.733,0.6,19,29,1610612759,104,0.451,0.853,0.458,19,40,0,,-17,0.016,-0.12,0.142,0,-11
95,0.406,0.65,0.286,20,48,1610612754,106,0.468,0.846,0.5,18,46,0,,-11,-0.062,-0.196,-0.214,2,2
107,0.434,0.762,0.333,21,57,1610612763,109,0.427,0.655,0.364,24,48,0,,-2,0.007,0.107,-0.031,-3,9
96,0.42,0.814,0.231,16,49,1610612741,88,0.405,0.577,0.455,18,41,1,,8,0.015,0.237,-0.224,-2,8
114,0.486,0.688,0.474,24,41,1610612749,102,0.407,0.75,0.333,25,42,1,,12,0.079,-0.062,0.141,-1,-1
81,0.397,0.606,0.389,18,41,1610612762,102,0.439,0.647,0.385,32,50,0,,-21,-0.042,-0.041,0.004,-14,-9
122,0.41,0.778,0.421,29,58,1610612744,126,0.47,0.788,0.3,22,54,0,,-4,-0.06,-0.01,0.121,7,4
103,0.468,0.722,0.188,29,45,1610612764,99,0.43,0.688,0.25,16,42,1,,4,0.038,0.034,-0.062,13,3
94,0.405,0.759,0.235,17,53,1610612738,87,0.364,0.813,0.208,12,41,1,,7,0.041,-0.054,0.027,5,12
88,0.422,0.857,0.273,20,52,1610612756,98,0.43,0.682,0.409,23,41,0,,-10,-0.008,0.175,-0.136,-3,11
103,0.506,0.792,0.4,18,47,1610612740,97,0.481,0.586,0.429,17,33,1,,6,0.025,0.206,-0.029,1,14
111,0.5,0.9,0.381,23,40,1610612757,87,0.389,0.828,0.438,14,31,1,,24,0.111,0.072,-0.057,9,9
